Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Hungary,HUN,1993,23082.922,3779.546,59.412083
Hungary,HUN,1994,23505.172,3854.4353,59.92055
Hungary,HUN,1995,23853.656,3853.813,63.981945
Hungary,HUN,1996,24372.756,3903.2693,74.862885
Hungary,HUN,1997,23794.438,3853.1545,78.541626
Hungary,HUN,1998,24290.766,3857.3855,63.333763
Hungary,HUN,1999,24300.201,3909.7341,72.599144
Hungary,HUN,2000,23508.256,3943.908,71.93037
Hungary,HUN,2001,24272.951,3912.6187,75.93083
Hungary,HUN,2002,23760.182,3850.9485,69.29614
Hungary,HUN,2003,24976.828,3029.0981,100.95479
Hungary,HUN,2004,25068.78,3263.9175,289.5019
Hungary,HUN,2005,26220.771,3773.4485,588.6208
Hungary,HUN,2006,25901.496,3654.5894,478.5793
Hungary,HUN,2007,25100.043,3966.0896,620.19403
Hungary,HUN,2008,24410.162,3986.3325,924.22925
Hungary,HUN,2009,22019.047,4130.4307,1095.9808
Hungary,HUN,2010,22480.566,4203.3735,1135.398
Hungary,HUN,2011,21884.672,4171.634,1016.66595
Hungary,HUN,2012,20133.857,4187.9897,986.82074
Hungary,HUN,2013,18981.432,4062.415,1013.7723
Hungary,HUN,2014,18833.666,4122.534,1189.6287
Hungary,HUN,2015,20146.443,4156.6084,1198.0931
Hungary,HUN,2016,20611.85,4201.737,1217.1868
Hungary,HUN,2017,22053.951,4199.5815,1256.4393
Hungary,HUN,2018,22279.477,4085.7122,1375.4564
Hungary,HUN,2019,22284.37,4216.2124,1630.6243
Hungary,HUN,2020,21629.916,4149.6475,1944.6886
Hungary,HUN,2021,22774.951,4135.018,2334.5867
Hungary,HUN,2022,20338.37,3968.816,2482.098
Hungary,HUN,2023,18263.344,3906.8057,2734.0393
Iceland,ISL,2007,37098.49,0,107263.086
Iceland,ISL,1965,,0,9850.891
Iceland,ISL,1966,,0,9434.722
Iceland,ISL,1967,,0,9887.232
Iceland,ISL,1968,,0,10081.028
Iceland,ISL,1969,,0,12533.7295
Iceland,ISL,1970,,0,20599.457
Iceland,ISL,1971,,0,22245.781
Iceland,ISL,1972,,0,24359.781
Iceland,ISL,1973,,0,30690.053
Iceland,ISL,1974,,0,31091.83
Iceland,ISL,1975,,0,30144.88
Iceland,ISL,1976,,0,31787.523
Iceland,ISL,1977,,0,33783.47
Iceland,ISL,1978,,0,34674.625
Iceland,ISL,1979,,0,37480.625
Iceland,ISL,1980,,0,40105.12
Iceland,ISL,1981,,0,41015.996
Iceland,ISL,1982,,0,44981.613
Iceland,ISL,1983,,0,46793.746
Iceland,ISL,1984,,0,48166.227
Iceland,ISL,1985,,0,46844.152
Iceland,ISL,1986,,0,49154.883
Iceland,ISL,1987,,0,49739.76
Iceland,ISL,1988,,0,52055.934
Iceland,ISL,1989,,0,52119.582
Iceland,ISL,1990,,0,51309.305
Iceland,ISL,1991,,0,50544.133
Iceland,ISL,1992,,0,51209.395
Iceland,ISL,1993,,0,52710.91
Iceland,ISL,1994,,0,52837.965
Iceland,ISL,1995,,0,54720.58
Iceland,ISL,1996,,0,55940.254
Iceland,ISL,1997,,0,60578.637
Iceland,ISL,1998,,0,67290.055
Iceland,ISL,1999,,0,75956.64
Iceland,ISL,2000,,0,80049.31
Iceland,ISL,2001,,0,82031.25
Iceland,ISL,2002,,0,84617.15
Iceland,ISL,2003,,0,84362.55
Iceland,ISL,2004,,0,84318.19
Iceland,ISL,2005,,0,82979.54
Iceland,ISL,2006,,0,91846.44
Iceland,ISL,2008,,0,144184.89
Iceland,ISL,2009,,0,145837.69
Iceland,ISL,2010,,0,147146.22
Iceland,ISL,2011,,0,147034.19
Iceland,ISL,2012,,0,148088.92
Iceland,ISL,2013,,0,150644.12
Iceland,ISL,2014,,0,148213.73
Iceland,ISL,2015,,0,151652.61
Iceland,ISL,2016,,0,146732.12
Iceland,ISL,2017,,0,147849.66
Iceland,ISL,2018,,0,147379.52
Iceland,ISL,2019,,0,141148.38
Iceland,ISL,2020,,0,135840.67
Iceland,ISL,2021,,0,137760.1
Iceland,ISL,2022,,0,139506.58
Iceland,ISL,2023,,0,138901.73
India,IND,1965,1125.2926,0,113.32694
India,IND,1966,1133.5355,0,115.824585
India,IND,1967,1134.5189,0,126.87905
India,IND,1968,1176.4385,0,143.28993
India,IND,1969,1271.7704,3.771361,155.62456
India,IND,1970,1201.8425,6.6580534,161.43483
India,IND,1971,1215.6349,4.840051,173.18721
India,IND,1972,1265.2268,4.4967628,164.39464
India,IND,1973,1251.0247,9.298206,171.17026
India,IND,1974,1313.2266,8.370744,161.0255
India,IND,1975,1361.0214,9.75416,188.12329
India,IND,1976,1394.942,11.82303,192.50035
India,IND,1977,1441.1593,8.062642,205.44086
India,IND,1978,1423.5167,9.636574,249.31245
India,IND,1979,1491.5619,9.774408,235.12117
India,IND,1980,1503.5441,9.969776,235.26532
India,IND,1981,1637.8589,9.815801,245.07672
India,IND,1982,1621.7012,8.392528,202.19511
India,IND,1983,1681.703,11.702344,190.47794
India,IND,1984,1744.3007,15.023903,208.0737
India,IND,1985,1817.7192,16.39352,196.36292
India,IND,1986,1912.4452,17.854298,194.82312
India,IND,1987,2014.1486,18.509253,177.49026
India,IND,1988,2139.258,20.681353,193.70284
India,IND,1989,2282.3818,13.393584,219.9307
India,IND,1990,2396.4678,20.846111,225.79642
India,IND,1991,2467.0754,17.280815,246.60188
India,IND,1992,2563.7466,20.021091,228.97481
India,IND,1993,2578.222,19.073778,226.95499
India,IND,1994,2649.131,14.844972,252.8039
India,IND,1995,2814.2717,22.407013,236.20546
India,IND,1996,2896.9954,24.244087,212.78905
India,IND,1997,3002.7327,28.512335,213.18845
India,IND,1998,3096.229,31.588625,249.29213
India,IND,1999,3130.572,34.709778,243.0435
India,IND,2000,3248.5781,42.225086,224.94098
India,IND,2001,3208.9155,49.351116,208.80878
India,IND,2002,3280.0996,49.352592,194.86937
India,IND,2003,3346.9622,45.18215,195.34045
India,IND,2004,3500.132,51.72875,278.80612
India,IND,2005,3680.3704,42.18535,268.66437
India,IND,2006,3787.7646,41.064075,312.2281
India,IND,2007,4047.9866,40.669594,340.18817
India,IND,2008,4259.3423,34.03397,327.79486
India,IND,2009,4548.835,36.82885,311.08026
India,IND,2010,4664.287,49.554253,325.05704
India,IND,2011,4784.8174,67.82824,389.29126
India,IND,2012,5018.8647,68.41618,364.86127
India,IND,2013,5085.1323,67.46873,407.41855
India,IND,2014,5363.6274,68.97736,430.1023
India,IND,2015,5491.542,74.83216,427.94135
India,IND,2016,5684.7876,72.7263,431.59882
India,IND,2017,5805.1807,70.556755,475.44302
India,IND,2018,6038.0254,72.419876,528.0392
India,IND,2019,6054.0767,82.59498,599.8387
India,IND,2020,5626.037,80.51706,615.7434
India,IND,2021,6085.2295,78.345215,646.11786
India,IND,2022,6315.175,81.54943,732.3854
India,IND,2023,6768.019,84.108315,734.0731
Indonesia,IDN,1965,782.1327,0,53.35356
Indonesia,IDN,1966,742.3492,0,67.762695
Indonesia,IDN,1967,705.97253,0,74.15791
Indonesia,IDN,1968,721.00476,0,89.20525
Indonesia,IDN,1969,798.989,0,90.77246
Indonesia,IDN,1970,820.8075,0,107.39981
Indonesia,IDN,1971,826.59186,0,34.45164
Indonesia,IDN,1972,859.40314,0,30.00725
Indonesia,IDN,1973,940.3789,0,36.885674
Indonesia,IDN,1974,980.9496,0,39.833977
Indonesia,IDN,1975,1178.0784,0,40.73416
Indonesia,IDN,1976,1225.3157,0,23.31493
Indonesia,IDN,1977,1573.1063,0,37.821854
Indonesia,IDN,1978,1742.5056,0,26.367352
Indonesia,IDN,1979,1937.3461,0,28.630209
Indonesia,IDN,1980,2037.1598,0,25.311264
Indonesia,IDN,1981,2135.4321,0,24.639542
Indonesia,IDN,1982,2125.897,0,26.26611
Indonesia,IDN,1983,2189.4287,0,38.597668
Indonesia,IDN,1984,2357.7927,0,41.217243
Indonesia,IDN,1985,2441.6423,0,49.342896
Indonesia,IDN,1986,2529.6487,0,77.88241
Indonesia,IDN,1987,2621.157,0,78.59604
Indonesia,IDN,1988,2712.197,0,84.7185
Indonesia,IDN,1989,2941.0554,0,103.77135
Indonesia,IDN,1990,3171.8347,0,122.957115
Indonesia,IDN,1991,3388.2236,0,134.29495
Indonesia,IDN,1992,3634.1904,0,167.60371
Indonesia,IDN,1993,3830.5156,0,153.28276
Indonesia,IDN,1994,3957.8062,0,144.44958
Indonesia,IDN,1995,4236.8105,0,155.45409
Indonesia,IDN,1996,4471.307,0,162.59505
Indonesia,IDN,1997,4826.3574,0,122.59944
Indonesia,IDN,1998,4597.4136,0,192.30252
Indonesia,IDN,1999,4953.2,0,198.46576
Indonesia,IDN,2000,5232.2188,0,202.93962
Indonesia,IDN,2001,5504.0815,0,236.06888
Indonesia,IDN,2002,5605.7144,0,211.17046
Indonesia,IDN,2003,6029.8457,0,196.92096
Indonesia,IDN,2004,5884.49,0,204.9815
Indonesia,IDN,2005,5974.963,0,213.7712
Indonesia,IDN,2006,6016.228,0,196.97234
Indonesia,IDN,2007,6363.2983,0,218.11327
Indonesia,IDN,2008,6339.6514,0,231.61871
Indonesia,IDN,2009,6424.887,0,240.30037
Indonesia,IDN,2010,6814.1406,0,309.71075
Indonesia,IDN,2011,7176.7056,0,254.9908
Indonesia,IDN,2012,7309.236,0,267.1695
Indonesia,IDN,2013,6826.406,0,319.26468
Indonesia,IDN,2014,6848.658,0,330.83853
Indonesia,IDN,2015,6921.25,0,281.21436
Indonesia,IDN,2016,6835.9277,0,407.95157
Indonesia,IDN,2017,7032.367,0,407.01605
Indonesia,IDN,2018,7429.167,0,627.34375
Indonesia,IDN,2019,7824.044,0,706.2809
Indonesia,IDN,2020,7145.8804,0,813.24945
Indonesia,IDN,2021,7214.8003,0,872.97144
Indonesia,IDN,2022,9129.119,0,1003.0338
Indonesia,IDN,2023,9059.86,0,1056.854
Iran,IRN,1965,3738.0632,0,206.08473
Iran,IRN,1966,3959.8223,0,215.06897
Iran,IRN,1967,4238.6714,0,225.02487
Iran,IRN,1968,4536.7095,0,235.34503
Iran,IRN,1969,4845.4736,0,246.2945
Iran,IRN,1970,5578.617,0,257.69037
Iran,IRN,1971,5943.922,0,269.1863
Iran,IRN,1972,6504.7266,0,343.7199
Iran,IRN,1973,7672.2925,0,283.02673
Iran,IRN,1974,8459.183,0,302.78024
Iran,IRN,1975,9602.463,0,308.6364
Iran,IRN,1976,10493.931,0,335.18826
Iran,IRN,1977,11561.291,0,336.1031
Iran,IRN,1978,10760.527,0,510.1094
Iran,IRN,1979,11343.947,0,427.81784
Iran,IRN,1980,10112.76,0,428.47214
Iran,IRN,1981,9623.314,0,445.2223
Iran,IRN,1982,10377.374,0,444.9306
Iran,IRN,1983,11983.22,0,420.28845
Iran,IRN,1984,12554.952,0,379.19778
Iran,IRN,1985,13254.686,0,369.04367
Iran,IRN,1986,11907.342,0,426.199
Iran,IRN,1987,12339.324,0,457.2841
Iran,IRN,1988,12189.086,0,467.90366
Iran,IRN,1989,13068.735,0,371.07925
Iran,IRN,1990,14149.599,0,391.18335
Iran,IRN,1991,14892.835,0,285.90417
Iran,IRN,1992,15936.93,0,458.39993
Iran,IRN,1993,14552.688,0,521.22406
Iran,IRN,1994,16476.475,0,339.93735
Iran,IRN,1995,16997.062,0,404.82108
Iran,IRN,1996,18260.553,0,423.1102
Iran,IRN,1997,18702.89,0,281.16714
Iran,IRN,1998,19119.72,0,348.90384
Iran,IRN,1999,20415.078,0,237.47733
Iran,IRN,2000,21134.986,0,172.22386
Iran,IRN,2001,22196.268,0,183.10599
Iran,IRN,2002,23807.547,0,348.65805
Iran,IRN,2003,23961.666,0,410.36798
Iran,IRN,2004,26026.557,0,499.84552
Iran,IRN,2005,27054.092,0,592.3636
Iran,IRN,2006,29003.518,0,743.90515
Iran,IRN,2007,30459.473,0,707.6928
Iran,IRN,2008,31396.146,0,292.58664
Iran,IRN,2009,31751.764,0,261.20392
Iran,IRN,2010,31864.209,0,384.20227
Iran,IRN,2011,32708.865,3.713068,394.67236
Iran,IRN,2012,32494.855,49.397747,454.31564
Iran,IRN,2013,33143.285,141.84602,516.40894
Iran,IRN,2014,33995.758,132.30406,500.05493
Iran,IRN,2015,32897.086,110.4347,441.6515
Iran,IRN,2016,33927.59,199.64442,501.5935
Iran,IRN,2017,34678.99,210.2605,556.3217
Iran,IRN,2018,35620.734,204.17303,334.95282
Iran,IRN,2019,36449.31,187.32333,1069.1495
Iran,IRN,2020,37879.355,182.7635,750.42755
Iran,IRN,2021,37219.195,100.99904,463.34012
Iran,IRN,2022,38495.457,185.51147,470.3689
Iran,IRN,2023,38691.266,185.4767,721.85126
Iraq,IRQ,2017,14170.75,0,150.01314
Iraq,IRQ,2018,14404.442,0,143.02238
Iraq,IRQ,2019,15051.832,0,338.65244
Iraq,IRQ,1965,,0,25.281275
Iraq,IRQ,1966,,0,32.08258
Iraq,IRQ,1967,,0,35.444904
Iraq,IRQ,1968,,0,41.39033
Iraq,IRQ,1969,,0,44.126945
Iraq,IRQ,1970,,0,51.94559
Iraq,IRQ,1971,,0,58.23746
Iraq,IRQ,1972,,0,56.28437
Iraq,IRQ,1973,,0,78.873795
Iraq,IRQ,1974,,0,105.20151
Iraq,IRQ,1975,,0,117.33648
Iraq,IRQ,1976,,0,113.110985
Iraq,IRQ,1977,,0,134.97015
Iraq,IRQ,1978,,0,163.30693
Iraq,IRQ,1979,,0,230.59177
Iraq,IRQ,1980,,0,149.4373
Iraq,IRQ,1981,,0,128.22415
Iraq,IRQ,1982,,0,122.631454
Iraq,IRQ,1983,,0,119.043526
Iraq,IRQ,1984,,0,117.3024
Iraq,IRQ,1985,,0,114.496605
Iraq,IRQ,1986,,0,109.86924
Iraq,IRQ,1987,,0,463.1982
Iraq,IRQ,1988,,0,452.58212
Iraq,IRQ,1989,,0,440.76984
Iraq,IRQ,1990,,0,778.7111
Iraq,IRQ,1991,,0,355.43817
Iraq,IRQ,1992,,0,839.388
Iraq,IRQ,1993,,0,944.25494
Iraq,IRQ,1994,,0,912.4109
Iraq,IRQ,1995,,0,1004.96643
Iraq,IRQ,1996,,0,886.7652
Iraq,IRQ,1997,,0,875.0232
Iraq,IRQ,1998,,0,794.939
Iraq,IRQ,1999,,0,441.803
Iraq,IRQ,2000,,0,383.7873
Iraq,IRQ,2001,,0,427.62973
Iraq,IRQ,2002,,0,506.9445
Iraq,IRQ,2003,,0,509.54187
Iraq,IRQ,2004,,0,594.756
Iraq,IRQ,2005,,0,488.28113
Iraq,IRQ,2006,,0,491.2794
Iraq,IRQ,2007,,0,450.50223
Iraq,IRQ,2008,,0,281.98654
Iraq,IRQ,2009,,0,260.95117
Iraq,IRQ,2010,,0,320.93256
Iraq,IRQ,2011,,0,289.6427
Iraq,IRQ,2012,,0,356.00873
Iraq,IRQ,2013,,0,357.5601
Iraq,IRQ,2014,,0,213.24683
Iraq,IRQ,2015,,0,185.68336
Iraq,IRQ,2016,,0,237.17871
Iraq,IRQ,2020,,0,280.1247
Iraq,IRQ,2021,,0,223.73811
Iraq,IRQ,2022,,0,180.04878
Iraq,IRQ,2023,,0,217.49973
Ireland,IRL,1979,30234.973,0,728.4445
Ireland,IRL,1980,28881.453,0,730.10254
Ireland,IRL,1981,27868.84,0,743.0562
Ireland,IRL,1982,27501.785,0,687.5525
Ireland,IRL,1983,26943.8,0,663.455
Ireland,IRL,1984,26591.156,0,581.2185
Ireland,IRL,1985,27686.209,0,706.28046
Ireland,IRL,1986,29805.387,0,772.7663
Ireland,IRL,1987,30364.049,0,577.4528
Ireland,IRL,1988,30194.041,0,737.33856
Ireland,IRL,1989,31409.465,0,592.36285
Ireland,IRL,1990,33231.85,0,591.335
Ireland,IRL,1991,34311.664,0,629.3969
Ireland,IRL,1992,34176.715,0,688.8869
Ireland,IRL,1993,34780.047,0,650.4948
Ireland,IRL,1994,36005.8,0,780.08264
Ireland,IRL,1995,36727.367,0,602.22437
Ireland,IRL,1996,38476.49,0,627.31604
Ireland,IRL,1997,39371.62,0,662.42456
Ireland,IRL,1998,41679.64,0,945.94226
Ireland,IRL,1999,43600.95,0,899.2705
Ireland,IRL,2000,45058.2,0,935.68726
Ireland,IRL,2001,47042.203,0,794.4643
Ireland,IRL,2002,45528.76,0,1040.8417
Ireland,IRL,2003,43834.76,0,840.10944
Ireland,IRL,2004,43728.254,0,1004.79016
Ireland,IRL,2005,44345.406,0,1314.3755
Ireland,IRL,2006,44203.062,0,1677.2631
Ireland,IRL,2007,43379.25,0,1880.2827
Ireland,IRL,2008,41685.367,0,2421.0295
Ireland,IRL,2009,36479.72,0,2769.064
Ireland,IRL,2010,36858.07,0,2548.9878
Ireland,IRL,2011,33906.03,0,3559.37
Ireland,IRL,2012,33273.816,0,3415.1387
Ireland,IRL,2013,32311.059,0,3645.24
Ireland,IRL,2014,31514.48,0,4086.3743
Ireland,IRL,2015,32383.404,0,4890.8706
Ireland,IRL,2016,33901.582,0,4615.3184
Ireland,IRL,2017,32799.8,0,5424.8237
Ireland,IRL,2018,32523.857,0,6047.6826
Ireland,IRL,2019,31375.68,0,6891.831
Ireland,IRL,2020,27938.451,0,7660.4893
Ireland,IRL,2021,29369.143,0,6617.04
Ireland,IRL,2022,29604.428,0,7417.873
Ireland,IRL,2023,27773.898,0,7972.4355
Ireland,IRL,1965,,0,976.5701
Ireland,IRL,1966,,0,875.63556
Ireland,IRL,1967,,0,823.13763
Ireland,IRL,1968,,0,782.7576
Ireland,IRL,1969,,0,589.4328
Ireland,IRL,1970,,0,807.7536
Ireland,IRL,1971,,0,463.25537
Ireland,IRL,1972,,0,673.19196
Ireland,IRL,1973,,0,617.70984
Ireland,IRL,1974,,0,751.9066
Ireland,IRL,1975,,0,490.05035
Ireland,IRL,1976,,0,547.1035
Ireland,IRL,1977,,0,676.2443
Ireland,IRL,1978,,0,624.21423
Israel,ISR,1980,24722.584,0,0
Israel,ISR,1981,24667.633,0,1.5494769
Israel,ISR,1982,26134.555,0,1.5191917
Israel,ISR,1983,25584.684,0,0.74313307
Israel,ISR,1984,25983.723,0,1.4505692
Israel,ISR,1985,23488.953,0,1.4139162
Israel,ISR,1986,24057.135,0,4.1304393
Israel,ISR,1987,25114.232,0,6.702122
Israel,ISR,1988,26185.271,0,6.519819
Israel,ISR,1989,26627.947,0,1.9008759
Israel,ISR,1990,26883.107,0,1.8468666
Israel,ISR,1991,26555.662,0,3.5894365
Israel,ISR,1992,30143.557,0,16.882502
Israel,ISR,1993,31898.97,0,14.748051
Israel,ISR,1994,32452.564,0,12.721117
Israel,ISR,1995,35616.67,0,13.49302
Israel,ISR,1996,36031.4,0,12.644612
Israel,ISR,1997,38503.953,0,12.871516
Israel,ISR,1998,39648.945,0,12.594713
Israel,ISR,1999,40235.31,0,16.279457
Israel,ISR,2000,37155.652,0,14.98567
Israel,ISR,2001,36414.6,0,9.418997
Israel,ISR,2002,36429.594,0,33.133995
Israel,ISR,2003,36842.88,0,37.768528
Israel,ISR,2004,36878.996,0,35.70604
Israel,ISR,2005,36394.348,0,43.711327
Israel,ISR,2006,35975.68,0,25.012993
Israel,ISR,2007,36669.67,0,22.565546
Israel,ISR,2008,37068.51,0,26.166534
Israel,ISR,2009,35357.58,0,54.433754
Israel,ISR,2010,36085.27,0,83.25127
Israel,ISR,2011,36069.1,0,133.4313
Israel,ISR,2012,37043.4,0,195.992
Israel,ISR,2013,34366.004,0,212.95096
Israel,ISR,2014,32795.492,0,349.52112
Israel,ISR,2015,33883.82,0,464.92905
Israel,ISR,2016,33752.98,0,634.7708
Israel,ISR,2017,33746.48,0,635.0917
Israel,ISR,2018,33865.797,0,688.934
Israel,ISR,2019,33951.055,0,1075.5115
Israel,ISR,2020,31174.807,0,1384.2229
Israel,ISR,2021,31119.898,0,1693.857
Israel,ISR,2022,32213.994,0,1934.9491
Israel,ISR,2023,31346.912,0,2383.3525
Israel,ISR,1965,,0,
Israel,ISR,1966,,0,
Israel,ISR,1967,,0,
Israel,ISR,1968,,0,
Israel,ISR,1969,,0,
Israel,ISR,1970,,0,
Israel,ISR,1971,,0,0
Israel,ISR,1972,,0,0
Israel,ISR,1973,,0,0
Israel,ISR,1974,,0,0
Israel,ISR,1975,,0,0
Israel,ISR,1976,,0,0
Israel,ISR,1977,,0,0
Israel,ISR,1978,,0,0
Israel,ISR,1979,,0,0
Italy,ITA,1965,15252.905,193.56897,2598.4353
Italy,ITA,1966,16543.133,211.27173,2679.9512
Italy,ITA,1967,18121.703,171.02864,2588.5369
Italy,ITA,1968,19670.861,138.80156,2597.4805
Italy,ITA,1969,21364.555,89.88777,2507.766
Italy,ITA,1970,23651.611,169.00346,2473.793
Italy,ITA,1971,24958.193,178.01888,2387.3337
Italy,ITA,1972,26009.441,190.55002,2472.4778
Italy,ITA,1973,27299.904,163.94887,2249.9158
Italy,ITA,1974,27054.16,176.72704,2272.5486
Italy,ITA,1975,26090.473,195.71202,2416.6353
Italy,ITA,1976,27640.72,195.02858,2294.987
Italy,ITA,1977,26999.543,172.59738,2915.3333
Italy,ITA,1978,27867.664,224.86018,2609.2537
Italy,ITA,1979,28794.363,132.99266,2625.048
Italy,ITA,1980,27908.086,111.22476,2582.6516
Italy,ITA,1981,27286.143,135.87047,2430.088
Italy,ITA,1982,26542.268,341.18875,2348.0908
Italy,ITA,1983,25977.293,289.87933,2339.282
Italy,ITA,1984,26307.791,345.141,2392.348
Italy,ITA,1985,26257.266,351.90585,2288.4683
Italy,ITA,1986,26941.795,438.76007,2298.7302
Italy,ITA,1987,28325.26,8.716243,2226.324
Italy,ITA,1988,29007.744,0,2291.1963
Italy,ITA,1989,30235.63,0,1943.7927
Italy,ITA,1990,30869.578,0,1811.8582
Italy,ITA,1991,31320.445,0,2364.731
Italy,ITA,1992,31150.586,0,2374.3494
Italy,ITA,1993,30451.164,0,2344.1868
Italy,ITA,1994,30211.85,0,2501.0742
Italy,ITA,1995,31891.756,0,2148.726
Italy,ITA,1996,31625.91,0,2395.758
Italy,ITA,1997,32199.582,0,2394.2917
Italy,ITA,1998,32973.438,0,2408.1235
Italy,ITA,1999,33715.055,0,2660.0537
Italy,ITA,2000,34214.336,0,2636.9468
Italy,ITA,2001,34002.03,0,2800.0916
Italy,ITA,2002,34008.35,0,2472.832
Italy,ITA,2003,35063.156,0,2373.115
Italy,ITA,2004,35237.258,0,2742.256
Italy,ITA,2005,35372.855,0,2432.205
Italy,ITA,2006,34959.434,0,2522.5317
Italy,ITA,2007,34198.258,0,2350.8257
Italy,ITA,2008,32737.068,0,2922.4087
Italy,ITA,2009,29598.832,0,3504.1128
Italy,ITA,2010,30154.527,0,3891.7666
Italy,ITA,2011,29142.582,0,4141.5615
Italy,ITA,2012,27720.693,0,4574.9106
Italy,ITA,2013,25389.186,0,5426.9326
Italy,ITA,2014,23447.893,0,5766.9365
Italy,ITA,2015,24853.418,0,5275.722
Italy,ITA,2016,25083.414,0,5222.191
Italy,ITA,2017,25688.057,0,5028.5605
Italy,ITA,2018,25469.297,0,5487.9443
Italy,ITA,2019,25021.668,0,5442.3965
Italy,ITA,2020,22201.4,0,5562.403
Italy,ITA,2021,24308.145,0,5546.8013
Italy,ITA,2022,24294.357,0,4810.0605
Italy,ITA,2023,22643.973,0,5407.888
Japan,JPN,1965,16154.097,0.71316653,2261.3953
Japan,JPN,1966,18340.178,16.494074,2335.4666
Japan,JPN,1967,20956.025,17.57938,1996.5122
Japan,JPN,1968,22847.215,28.811382,2112.3555
Japan,JPN,1969,26606.885,29.492123,2140.295
Japan,JPN,1970,30186.268,123.3072,2121.5364
Japan,JPN,1971,30989.744,212.83482,2337.7522
Japan,JPN,1972,32857.137,248.56349,2331.7708
Japan,JPN,1973,36320.465,251.12955,1806.9247
Japan,JPN,1974,34829.89,503.11603,2208.429
Japan,JPN,1975,33902.86,634.2097,2203.5498
Japan,JPN,1976,34846.26,851.04315,2184.5364
Japan,JPN,1977,34660.29,782.77875,1893.319
Japan,JPN,1978,34536.746,1453.2616,1808.8036
Japan,JPN,1979,34402.676,1710.6179,2071.4736
Japan,JPN,1980,32306.521,1992.3893,2245.928
Japan,JPN,1981,31413.229,2104.9036,2215.127
Japan,JPN,1982,29704.11,2440.396,2286.9673
Japan,JPN,1983,30154.06,2707.1729,2369.8528
Japan,JPN,1984,31046.088,3162.3955,2074.921
Japan,JPN,1985,30905.268,3738.5122,2353.6116
Japan,JPN,1986,30591.121,3855.3765,2321.4482
Japan,JPN,1987,31627.588,4376.9883,2190.8325
Japan,JPN,1988,33521.332,4018.2568,2585.8662
Japan,JPN,1989,34137.06,4277.178,2638.1418
Japan,JPN,1990,35085.91,4463.702,2365.1687
Japan,JPN,1991,35910.7,4772.724,2544.872
Japan,JPN,1992,36454.21,4948.7075,2201.1382
Japan,JPN,1993,36095.73,5632.75,2485.3137
Japan,JPN,1994,37987.637,5856.6724,1859.2572
Japan,JPN,1995,38428.312,6489.866,2213.435
Japan,JPN,1996,39071.75,6691.734,2193.21
Japan,JPN,1997,39107.56,7230.8354,2436.2017
Japan,JPN,1998,38085.367,7322.994,2487.7512
Japan,JPN,1999,39065.312,7112.7837,2370.0288
Japan,JPN,2000,39797.36,7141.046,2376.5256
Japan,JPN,2001,39274.535,7111.479,2295.115
Japan,JPN,2002,39233.41,6914.334,2287.5413
Japan,JPN,2003,40733.523,5021.8213,2580.3306
Japan,JPN,2004,40169.31,6191.538,2570.3347
Japan,JPN,2005,41058.516,6300.447,2347.601
Japan,JPN,2006,40446.44,6495.9556,2594.0718
Japan,JPN,2007,40802.51,5914.193,2300.296
Japan,JPN,2008,40492.84,5300.1704,2291.3584
Japan,JPN,2009,35960.164,5744.9746,2176.5425
Japan,JPN,2010,37992.56,6078.336,2639.0637
Japan,JPN,2011,38395.664,3369.3408,2523.1682
Japan,JPN,2012,41083.32,370.25204,2470.731
Japan,JPN,2013,40703.45,299.11722,2666.4824
Japan,JPN,2014,39657.9,0,2947.6638
Japan,JPN,2015,38672.41,91.879974,3388.09
Japan,JPN,2016,38021.918,357.60394,3320.173
Japan,JPN,2017,38132.48,586.17725,3556.511
Japan,JPN,2018,37308.977,987.4583,3812.9421
Japan,JPN,2019,36220.367,1319.8373,3841.9983
Japan,JPN,2020,33450.93,865.2366,4210.3867
Japan,JPN,2021,34636.355,1233.641,4555.1616
Japan,JPN,2022,34646.324,1044.9901,4686.357
Japan,JPN,2023,32709.63,1566.0591,4934.278
